student_id,age,gender,programme,attendance_pct,assignment_avg,quiz_avg,midterm_score,study_hours_week,previous_gpa,absences,internet_access,extracurricular,academic_risk
ST05238,20,Female,Data Science,80.5,75.7,91.5,48.1,11.0,2.6,1.0,Yes,Yes,Not At Risk
ST10006,19,Female,Computer Science,82.4,57.6,71.6,52.7,3.7,2.85,,Yes,No,At Risk
ST05360,23,Female,IT,69.1,32.3,72.5,77.3,6.2,1.5,11.0,Yes,No,Not At Risk
ST00725,18,Male,Data Science,85.4,82.8,78.0,75.7,6.7,3.26,6.0,Yes,No,Not At Risk
ST08630,24,Female,IT,92.1,56.7,88.9,48.0,9.5,1.5,1.0,Yes,Yes,Not At Risk
ST06388,23,Male,IT,82.2,96.6,30.7,77.8,2.4,3.21,4.0,Yes,No,Not At Risk
ST08166,22,Male,Data Science,95.5,56.6,77.0,45.0,4.3,3.72,5.0,Yes,No,Not At Risk
ST03892,23,Female,Computer Science,100.0,65.0,68.6,68.3,6.8,3.61,6.0,No,No,Not At Risk
ST11552,20,Male,Data Science,76.8,78.0,70.7,81.0,3.4,4.0,5.0,Yes,No,Not At Risk
ST10855,20,Male,Data Science,91.6,61.7,54.2,85.7,13.3,2.16,5.0,Yes,No,Not At Risk
ST11145,25,Male,Software Engineering,100.0,78.6,45.2,70.0,5.6,2.82,2.0,Yes,No,Not At Risk
ST07402,24,Female,Software Engineering,77.7,69.4,55.7,60.1,2.3,2.26,6.0,Yes,Yes,Not At Risk
ST01203,21,Female,IT,100.0,63.5,42.3,51.9,4.9,3.2,9.0,Yes,Yes,Not At Risk
ST11792,25,Female,Data Science,74.8,44.2,62.2,31.9,8.3,2.55,4.0,Yes,Yes,At Risk
ST11523,18,Male,Computer Science,65.4,46.7,58.8,89.1,11.5,1.78,7.0,Yes,No,Not At Risk
ST09305,25,Female,IT,86.8,86.3,85.6,70.6,6.1,2.94,7.0,Yes,No,Not At Risk
ST07195,23,Female,Software Engineering,87.2,58.1,35.0,76.7,3.3,3.91,4.0,Yes,No,Not At Risk
ST09074,23,Female,IT,70.2,60.8,47.9,62.6,1.1,2.44,10.0,Yes,Yes,At Risk
ST07434,20,Male,IT,83.8,87.4,64.8,100.0,5.6,3.66,4.0,Yes,No,Not At Risk
ST03980,22,Female,Computer Science,69.7,87.2,56.8,61.5,1.5,2.5,3.0,Yes,No,Not At Risk
ST08963,22,Female,Data Science,90.8,52.0,64.6,58.0,4.4,2.5,1.0,Yes,Yes,Not At Risk
ST07564,25,Female,IT,94.8,53.5,54.8,77.8,3.9,3.75,6.0,Yes,No,Not At Risk
ST08108,20,Female,IT,79.4,61.8,67.4,63.1,4.1,3.23,4.0,Yes,No,Not At Risk
ST05188,20,Female,Computer Science,75.9,96.8,56.5,84.9,6.7,3.32,9.0,No,No,Not At Risk
ST04497,25,Male,IT,86.6,53.5,67.2,79.3,5.0,2.31,5.0,Yes,No,Not At Risk
ST04327,22,Female,Computer Science,78.1,64.9,59.7,82.3,4.7,3.23,1.0,Yes,Yes,Not At Risk
ST06818,23,Male,Computer Science,66.1,68.8,86.5,55.0,5.6,2.11,5.0,Yes,Yes,Not At Risk
ST00527,20,Male,Computer Science,84.3,100.0,79.0,64.5,16.8,3.63,1.0,Yes,No,Not At Risk
ST02756,19,Female,Computer Science,91.7,74.4,60.7,79.4,1.4,2.53,8.0,Yes,No,Not At Risk
ST01309,24,Female,IT,79.3,66.6,73.3,62.9,3.4,2.49,6.0,Yes,No,Not At Risk
ST03303,19,Male,Computer Science,82.6,75.0,57.2,81.7,6.2,1.98,3.0,Yes,Yes,At Risk
ST10475,18,Male,IT,90.1,75.4,74.6,42.2,4.9,2.74,4.0,No,Yes,Not At Risk
ST10128,20,Male,IT,79.9,86.7,82.1,68.4,3.8,2.4,5.0,Yes,No,Not At Risk
ST01974,22,Male,Software Engineering,68.4,77.9,90.9,38.9,4.0,3.74,5.0,Yes,Yes,Not At Risk
ST02883,19,Female,Computer Science,67.2,73.4,95.3,71.9,1.5,3.05,4.0,No,No,At Risk
ST03338,22,Female,Computer Science,71.1,79.0,57.7,54.3,14.1,4.0,5.0,Yes,No,Not At Risk
ST11934,21,Male,Software Engineering,74.2,100.0,64.1,95.7,5.1,2.85,5.0,No,Yes,Not At Risk
ST00518,18,Male,Computer Science,91.8,61.1,80.4,45.9,6.4,2.92,2.0,Yes,No,Not At Risk
ST09855,22,Female,Data Science,84.1,82.1,55.7,65.5,2.8,3.01,1.0,Yes,Yes,Not At Risk
ST00005,25,Male,Data Science,96.1,67.5,66.1,46.2,2.7,2.56,,Yes,Yes,Not At Risk
ST04413,18,Female,IT,97.0,78.5,66.1,38.0,1.1,3.5,4.0,No,No,Not At Risk
ST08689,20,Male,IT,75.3,73.7,80.6,58.0,8.6,3.16,7.0,Yes,No,Not At Risk
ST00710,22,Female,Data Science,87.3,72.3,97.2,61.2,1.7,4.0,5.0,Yes,Yes,Not At Risk
ST04312,21,Female,Software Engineering,80.3,60.3,61.3,35.0,3.6,2.48,2.0,Yes,Yes,Not At Risk
ST01939,18,Male,IT,92.0,50.6,35.8,66.0,3.2,2.36,6.0,Yes,Yes,At Risk
ST06544,25,Male,IT,68.1,89.0,62.6,64.1,7.5,2.42,5.0,Yes,No,Not At Risk
ST07809,25,Female,Software Engineering,80.8,81.3,47.9,83.2,3.4,2.1,3.0,Yes,Yes,Not At Risk
ST04345,21,Male,Computer Science,81.1,95.4,77.0,45.8,13.4,3.39,2.0,Yes,Yes,Not At Risk
ST05111,20,Female,IT,82.4,92.8,76.2,78.1,9.1,2.47,3.0,Yes,No,Not At Risk
ST11509,21,Female,Computer Science,77.8,58.5,80.3,93.6,10.5,2.53,5.0,Yes,No,Not At Risk
ST11823,21,Male,Software Engineering,81.5,56.5,27.0,57.3,7.6,3.37,3.0,Yes,Yes,Not At Risk
ST06587,22,Female,Software Engineering,85.0,70.6,68.0,80.5,1.4,3.43,4.0,Yes,No,Not At Risk
ST11610,25,Male,IT,82.5,50.1,49.0,67.5,1.6,2.62,3.0,Yes,No,Not At Risk
ST06935,19,Male,Computer Science,91.8,68.5,100.0,0.0,6.6,3.19,8.0,Yes,Yes,Not At Risk
ST10889,25,Male,IT,75.5,67.6,63.5,44.9,3.5,3.59,4.0,Yes,No,At Risk
ST04115,24,Female,Computer Science,97.3,77.5,28.9,85.7,3.5,1.66,5.0,Yes,No,Not At Risk
ST06447,20,Male,Computer Science,83.7,71.7,61.1,73.3,2.5,2.09,1.0,Yes,No,Not At Risk
ST00954,21,Female,IT,92.8,52.0,65.3,59.2,9.9,2.25,3.0,Yes,Yes,Not At Risk
ST11235,20,Male,Data Science,64.9,55.5,83.4,76.3,5.0,2.9,3.0,Yes,No,Not At Risk
ST02016,23,Female,Software Engineering,47.1,73.1,65.7,41.0,1.5,3.68,1.0,Yes,No,At Risk
ST02698,23,Male,Data Science,71.2,64.0,48.3,50.1,3.0,2.27,6.0,Yes,No,Not At Risk
ST11326,19,Female,Computer Science,74.5,58.4,75.5,66.4,7.2,2.35,6.0,Yes,No,Not At Risk
ST08631,23,Male,IT,94.5,87.0,58.1,73.3,5.7,2.61,1.0,Yes,No,Not At Risk
ST11095,25,Male,IT,59.7,70.0,85.5,78.6,9.7,2.17,2.0,Yes,No,Not At Risk
ST11878,19,Female,IT,88.6,71.8,52.3,82.3,8.8,3.33,2.0,Yes,No,Not At Risk
ST05830,19,Female,IT,84.0,56.9,89.6,67.1,5.1,2.27,3.0,Yes,Yes,At Risk
ST02020,18,Male,IT,100.0,96.5,47.1,100.0,3.2,3.08,5.0,Yes,No,Not At Risk
ST05046,22,Female,Software Engineering,79.0,70.2,88.1,78.8,1.7,2.21,3.0,Yes,Yes,At Risk
ST08740,18,Male,Computer Science,78.5,67.5,48.9,63.6,4.5,2.67,1.0,Yes,Yes,Not At Risk
ST01809,20,Male,Data Science,68.1,72.5,62.1,49.7,5.9,2.67,3.0,Yes,Yes,Not At Risk
ST11530,22,Male,Computer Science,66.1,67.3,64.6,84.3,6.0,3.25,5.0,Yes,No,Not At Risk
ST06246,21,Female,Computer Science,73.8,86.8,41.1,56.7,9.9,3.71,4.0,Yes,Yes,Not At Risk
ST05973,19,Male,IT,68.8,83.9,80.9,36.8,1.0,3.52,7.0,Yes,No,At Risk
ST08994,23,Female,Data Science,82.7,59.4,45.6,63.5,4.2,3.94,3.0,,No,Not At Risk
ST05642,19,Female,Software Engineering,74.7,46.9,55.1,75.8,3.9,2.7,7.0,Yes,Yes,Not At Risk
ST00255,21,Female,Data Science,79.7,71.2,90.7,60.9,9.2,2.84,5.0,Yes,No,Not At Risk
ST07626,25,Male,Software Engineering,86.5,66.0,63.0,33.7,4.9,3.25,1.0,Yes,Yes,Not At Risk
ST01156,22,Female,Software Engineering,90.8,67.5,56.1,94.0,5.7,2.19,4.0,Yes,Yes,At Risk
ST02108,25,Male,Data Science,80.5,62.8,69.4,29.8,4.4,1.68,5.0,Yes,No,Not At Risk
ST05620,21,Female,Data Science,77.1,81.4,78.3,55.6,7.4,2.9,5.0,Yes,Yes,Not At Risk
ST00400,20,Male,IT,90.1,61.8,75.1,56.0,2.2,2.23,9.0,Yes,Yes,Not At Risk
ST01395,25,Male,IT,100.0,58.7,50.9,67.5,5.7,4.0,5.0,Yes,No,Not At Risk
ST02684,21,Male,Computer Science,80.9,66.5,73.8,,9.9,2.59,2.0,Yes,Yes,Not At Risk
ST02728,18,Female,Computer Science,79.4,90.1,83.6,53.9,1.3,2.32,3.0,Yes,Yes,Not At Risk
ST03435,23,Female,Computer Science,81.5,84.5,80.3,57.8,3.0,3.26,5.0,,No,Not At Risk
ST06880,23,Female,Software Engineering,93.6,78.9,83.6,65.0,2.3,2.24,3.0,Yes,Yes,Not At Risk
ST00889,19,Male,Software Engineering,71.0,71.9,65.7,76.6,4.5,2.15,5.0,Yes,No,Not At Risk
ST01494,20,Female,IT,93.2,85.2,81.1,52.2,5.0,3.74,4.0,Yes,No,Not At Risk
ST05681,25,Male,Computer Science,74.4,85.8,66.1,55.4,7.9,1.41,,Yes,No,At Risk
ST11953,25,Male,Computer Science,100.0,90.0,72.9,90.2,6.7,2.12,2.0,Yes,Yes,Not At Risk
ST03332,24,Male,Data Science,81.5,83.5,68.4,50.1,4.7,2.72,4.0,Yes,Yes,Not At Risk
ST02490,22,Male,Computer Science,69.5,65.5,34.3,62.4,5.0,2.84,6.0,Yes,Yes,At Risk
ST07779,20,Male,Computer Science,68.1,80.2,69.5,76.8,8.8,2.61,4.0,Yes,No,Not At Risk
ST11394,18,Male,Computer Science,73.4,62.9,41.7,20.3,5.4,3.87,7.0,Yes,No,Not At Risk
ST03517,18,Female,Data Science,79.7,50.3,61.0,78.0,6.0,2.25,4.0,Yes,No,Not At Risk
ST03331,19,Female,IT,98.1,65.6,87.4,82.6,8.0,2.29,4.0,Yes,Yes,Not At Risk
ST01794,22,Female,IT,89.9,65.8,71.1,56.5,10.5,2.38,3.0,Yes,Yes,At Risk
ST02915,18,Male,IT,76.8,65.0,66.2,83.5,2.7,3.39,2.0,Yes,Yes,Not At Risk
ST06205,24,Male,Data Science,78.2,65.9,93.8,95.0,3.6,2.63,9.0,Yes,No,Not At Risk
ST08551,18,Male,IT,75.8,70.8,60.2,39.6,12.1,2.39,2.0,No,Yes,Not At Risk
ST06922,20,Male,Computer Science,100.0,92.1,58.1,69.3,6.5,2.17,5.0,Yes,No,Not At Risk
ST01456,20,Female,Data Science,83.9,73.2,51.1,,10.6,1.99,6.0,Yes,No,Not At Risk
ST02968,21,Male,Computer Science,80.0,51.8,77.6,47.0,7.9,2.58,4.0,Yes,No,Not At Risk
ST05870,20,Male,Computer Science,90.0,84.0,85.8,48.9,6.2,2.06,3.0,Yes,Yes,Not At Risk
ST06939,22,Male,Data Science,90.1,75.8,61.2,100.0,8.7,2.22,6.0,Yes,Yes,Not At Risk
ST03143,25,Male,Software Engineering,74.2,79.8,51.9,65.3,2.0,2.65,1.0,Yes,Yes,Not At Risk
ST02504,20,Female,Software Engineering,66.1,78.1,57.3,87.2,4.0,2.99,2.0,Yes,No,Not At Risk
ST06809,21,Male,,70.0,82.8,60.4,39.7,4.9,1.63,4.0,Yes,Yes,At Risk
ST05219,21,Female,Data Science,95.3,55.1,59.0,86.1,7.9,3.21,2.0,Yes,Yes,Not At Risk
ST09372,18,Female,Computer Science,72.3,57.8,45.7,50.8,6.2,3.27,5.0,Yes,No,Not At Risk
ST09797,21,Female,IT,69.8,94.0,71.4,55.0,4.0,3.11,1.0,Yes,No,At Risk
ST05108,19,Female,Data Science,83.6,87.9,74.5,52.9,5.7,2.41,5.0,Yes,Yes,At Risk
ST02483,24,Female,IT,63.4,44.0,53.9,82.7,3.1,3.67,3.0,Yes,Yes,Not At Risk
ST01842,24,Female,Computer Science,73.6,76.3,71.0,71.1,2.5,1.69,4.0,,No,Not At Risk
ST01573,22,Female,IT,76.5,58.5,90.7,79.1,0.6,3.0,5.0,Yes,No,Not At Risk
ST02434,24,Female,Computer Science,87.5,79.4,55.6,68.5,3.3,3.01,2.0,No,No,Not At Risk
ST10559,19,Male,Software Engineering,70.9,77.1,86.6,35.4,4.9,2.47,3.0,No,Yes,Not At Risk
ST01087,19,Female,Computer Science,63.2,77.8,84.4,71.4,5.2,2.28,5.0,Yes,No,At Risk
ST02933,18,Female,Software Engineering,63.7,68.5,66.1,50.1,5.7,3.76,7.0,Yes,No,Not At Risk
ST11898,19,Female,Computer Science,90.6,66.4,69.1,44.4,6.3,2.42,4.0,Yes,No,Not At Risk
ST03352,23,Male,IT,80.9,77.9,76.9,69.3,8.9,3.81,6.0,Yes,Yes,Not At Risk
ST11212,18,Female,Data Science,93.3,51.3,55.4,39.0,9.0,4.0,5.0,Yes,No,At Risk
ST11576,18,Male,Software Engineering,62.2,20.9,71.5,94.2,8.5,3.0,7.0,Yes,No,Not At Risk
ST07857,22,Female,IT,88.0,36.4,61.3,82.0,4.4,3.03,2.0,Yes,No,Not At Risk
ST07372,19,Male,Software Engineering,91.7,53.9,39.0,55.0,6.0,1.55,1.0,Yes,No,Not At Risk
ST05792,18,Male,Software Engineering,80.5,66.2,100.0,45.3,2.8,2.64,3.0,Yes,No,Not At Risk
ST06639,20,Female,Computer Science,66.7,83.9,86.7,100.0,4.0,2.73,1.0,Yes,Yes,Not At Risk
ST11475,21,Male,Computer Science,72.9,66.4,87.1,46.2,3.8,2.44,5.0,Yes,No,Not At Risk
ST05877,22,Female,Computer Science,88.0,64.0,47.7,48.5,3.6,3.04,3.0,Yes,Yes,Not At Risk
ST11169,18,Female,Data Science,66.6,65.1,60.8,55.4,5.5,3.29,4.0,No,No,At Risk
ST07183,21,Female,Computer Science,97.9,64.0,75.3,37.7,7.2,3.44,7.0,Yes,No,Not At Risk
ST02779,22,Male,Computer Science,100.0,67.4,100.0,57.4,7.7,3.22,2.0,Yes,No,At Risk
ST06274,25,Male,Computer Science,99.5,63.4,65.1,91.3,6.9,3.3,6.0,Yes,Yes,Not At Risk
ST03945,24,Male,Data Science,81.2,79.1,52.9,92.1,9.8,2.02,2.0,Yes,No,Not At Risk
ST08328,20,Male,IT,79.9,64.4,54.7,49.1,9.7,2.61,2.0,Yes,Yes,Not At Risk
ST08517,21,Female,Data Science,92.9,64.3,55.5,33.3,5.7,3.51,7.0,Yes,No,Not At Risk
ST11452,23,Male,IT,80.6,61.4,79.2,74.7,0.9,3.4,5.0,Yes,No,Not At Risk
ST05722,22,Female,Software Engineering,64.1,100.0,62.9,95.6,6.0,2.41,3.0,Yes,Yes,Not At Risk
ST11868,25,Male,Data Science,92.4,66.0,84.2,50.2,8.7,2.89,5.0,Yes,Yes,Not At Risk
ST01753,19,Female,Data Science,100.0,66.4,69.7,60.6,8.8,2.88,0.0,Yes,No,Not At Risk
ST09682,22,Male,Computer Science,100.0,64.0,58.4,95.0,8.9,1.71,2.0,,No,Not At Risk
ST08504,22,Male,Computer Science,85.7,82.5,68.8,80.3,0.8,2.97,4.0,Yes,No,Not At Risk
ST01642,25,Male,IT,88.8,67.2,41.7,54.6,7.5,4.0,5.0,Yes,No,Not At Risk
ST10277,23,Male,Data Science,66.2,69.0,86.7,64.8,10.0,4.0,0.0,Yes,No,Not At Risk
ST00307,20,Female,Computer Science,90.8,90.9,34.6,59.5,17.0,3.86,6.0,Yes,Yes,Not At Risk
ST04395,25,Female,IT,74.4,42.7,68.1,55.0,2.6,2.53,5.0,Yes,Yes,Not At Risk
ST04545,22,female,Software Engineering,71.1,59.8,86.0,,8.1,3.35,6.0,Yes,No,Not At Risk
ST08564,23,Female,Data Science,69.4,100.0,48.7,64.1,14.0,3.51,4.0,Yes,No,Not At Risk
ST01286,18,Male,Computer Science,78.9,56.1,55.6,91.4,4.7,3.15,4.0,Yes,Yes,Not At Risk
ST08313,24,Male,IT,86.1,51.6,64.8,83.1,4.4,3.07,3.0,Yes,No,Not At Risk
ST02290,24,Male,Computer Science,89.5,77.2,61.5,77.8,5.8,3.71,2.0,Yes,Yes,Not At Risk
ST01326,20,Male,Computer Science,64.0,84.1,79.0,93.7,7.0,4.0,3.0,Yes,No,Not At Risk
ST04659,21,Female,IT,77.1,76.5,45.9,99.1,4.5,2.83,4.0,Yes,No,Not At Risk
ST03304,19,Female,IT,76.4,55.2,55.6,86.9,6.5,2.67,6.0,Yes,Yes,Not At Risk
ST03390,25,Female,IT,83.4,57.9,64.5,50.5,1.6,2.89,3.0,No,Yes,Not At Risk
ST01300,21,Male,Software Engineering,64.6,74.6,85.7,68.1,3.8,1.46,4.0,Yes,No,Not At Risk
ST03094,23,Female,Computer Science,88.1,74.2,88.4,66.6,5.9,2.71,4.0,Yes,No,Not At Risk
ST07716,18,Male,Software Engineering,90.0,65.2,100.0,75.6,3.9,2.94,8.0,Yes,Yes,Not At Risk
ST06506,22,Male,IT,80.8,76.4,50.5,79.3,1.7,3.76,4.0,Yes,No,Not At Risk
ST00762,20,Female,Data Science,100.0,59.8,73.3,51.6,12.2,2.52,6.0,Yes,No,Not At Risk
ST01699,21,Male,Data Science,86.0,76.7,82.5,55.4,2.9,2.29,5.0,Yes,Yes,Not At Risk
ST03972,23,Male,IT,75.9,49.2,58.1,75.9,8.2,3.43,4.0,Yes,Yes,Not At Risk
ST02408,22,Female,IT,87.7,82.8,51.3,56.3,2.0,3.37,2.0,Yes,No,Not At Risk
ST01569,19,Male,Software Engineering,97.0,64.1,51.3,28.3,1.8,3.83,4.0,Yes,No,Not At Risk
ST01659,22,Male,Software Engineering,100.0,33.2,75.3,71.6,2.1,3.17,1.0,Yes,No,Not At Risk
ST01316,21,Female,Data Science,89.6,50.2,56.1,96.6,6.1,1.52,4.0,Yes,No,Not At Risk
ST02718,18,Male,Data Science,84.0,63.7,62.9,52.4,2.7,3.82,3.0,Yes,Yes,Not At Risk
ST02898,25,Female,IT,83.8,86.6,70.2,60.8,5.8,3.3,2.0,Yes,Yes,Not At Risk
ST10334,22,Male,Data Science,80.6,64.0,84.3,74.5,5.6,2.74,7.0,Yes,No,Not At Risk
ST05109,25,Male,Data Science,99.7,62.5,37.7,60.0,14.8,3.12,3.0,Yes,Yes,Not At Risk
ST10857,22,Male,Computer Science,70.6,81.3,48.8,76.6,5.2,4.0,6.0,Yes,Yes,Not At Risk
ST06539,18,Female,Software Engineering,72.2,79.4,86.7,71.3,3.7,3.71,3.0,Yes,No,At Risk
ST05534,19,female,IT,87.0,72.2,40.0,71.4,3.9,2.58,1.0,Yes,Yes,Not At Risk
ST05417,25,Female,Computer Science,100.0,54.8,44.3,71.2,3.0,3.08,4.0,Yes,No,Not At Risk
ST04475,23,Female,Software Engineering,93.1,84.3,51.1,35.9,2.0,2.93,3.0,No,No,Not At Risk
ST06384,25,Female,Software Engineering,100.0,59.2,62.4,90.7,1.5,2.13,0.0,Yes,No,Not At Risk
ST09858,19,Male,IT,95.7,75.8,63.3,82.9,3.4,3.7,3.0,Yes,Yes,Not At Risk
ST06557,19,Male,Computer Science,78.5,74.4,41.6,76.5,7.9,3.7,3.0,Yes,No,Not At Risk
ST11184,19,Female,IT,77.4,49.1,54.8,61.9,2.9,3.73,5.0,Yes,No,At Risk
ST06419,23,Male,IT,76.8,61.8,27.1,81.6,11.2,3.52,,Yes,Yes,At Risk
ST11201,20,Male,Data Science,86.9,88.9,51.6,61.3,2.9,3.22,2.0,Yes,No,Not At Risk
ST00240,20,Female,Data Science,73.1,43.3,69.9,80.1,3.6,3.15,5.0,Yes,No,Not At Risk
ST02210,22,Male,Computer Science,79.8,63.9,39.4,50.5,3.3,2.45,4.0,Yes,Yes,Not At Risk
ST04158,24,Male,Data Science,72.7,69.2,54.3,46.3,7.7,3.69,2.0,Yes,Yes,Not At Risk
ST08057,22,Male,Software Engineering,73.6,59.1,70.3,63.4,8.2,3.22,5.0,Yes,No,At Risk
ST11203,18,Male,IT,48.9,58.3,70.0,65.8,7.8,2.85,8.0,Yes,No,Not At Risk
ST04976,21,Female,Computer Science,60.3,62.6,19.8,77.1,2.4,2.8,3.0,Yes,Yes,Not At Risk
ST03814,25,Female,IT,77.7,81.5,77.2,49.8,5.6,2.48,3.0,Yes,No,Not At Risk
ST04563,25,Male,Computer Science,100.0,57.8,59.5,48.0,3.8,2.25,3.0,Yes,No,Not At Risk
ST02329,21,Female,Computer Science,93.9,48.4,45.7,34.7,7.2,1.81,2.0,,Yes,At Risk
ST05009,24,Female,Software Engineering,86.7,60.6,60.5,47.5,4.1,3.32,2.0,Yes,Yes,Not At Risk
ST04035,22,Male,IT,100.0,96.3,62.7,83.2,8.4,2.6,9.0,Yes,Yes,Not At Risk
ST03608,25,Male,Computer Science,67.7,88.3,71.1,54.9,1.0,2.98,3.0,Yes,Yes,Not At Risk
ST02887,24,Female,IT,83.0,82.8,79.8,67.8,1.8,2.59,5.0,Yes,No,Not At Risk
ST03948,18,Male,IT,66.9,77.3,73.8,62.7,2.8,3.01,4.0,Yes,No,Not At Risk
ST07520,22,Male,Software Engineering,87.4,65.5,70.5,82.2,2.9,2.53,7.0,Yes,Yes,Not At Risk
ST09644,18,Female,IT,78.0,79.0,75.7,65.1,7.0,2.59,5.0,Yes,No,Not At Risk
ST10790,18,Female,Software Engineering,96.3,55.8,61.1,45.3,5.5,3.77,2.0,Yes,Yes,Not At Risk
ST10955,20,Female,IT,100.0,59.9,67.2,61.1,3.9,3.38,2.0,Yes,Yes,Not At Risk
ST00884,22,Male,Software Engineering,39.5,75.8,100.0,,3.3,3.69,2.0,Yes,No,At Risk
ST04012,21,Male,Computer Science,74.7,49.3,64.6,73.0,5.7,3.14,,Yes,Yes,Not At Risk
ST08478,18,Male,Data Science,86.3,100.0,72.2,85.5,7.6,2.57,0.0,Yes,No,Not At Risk
ST08703,25,Male,Data Science,46.7,87.7,58.6,60.1,7.0,2.59,6.0,Yes,No,Not At Risk
ST02360,20,Female,IT,79.3,65.8,49.1,53.2,8.8,2.04,5.0,Yes,Yes,Not At Risk
ST10725,23,Female,IT,77.3,60.7,68.1,46.3,4.5,1.62,5.0,Yes,No,Not At Risk
ST10577,20,Male,Data Science,73.7,72.2,82.4,45.9,9.0,3.17,6.0,No,No,At Risk
ST01896,24,M,Computer Science,76.8,65.4,79.2,58.6,4.3,2.4,5.0,Yes,No,Not At Risk
ST06244,24,Female,Computer Science,66.8,86.5,85.9,100.0,4.8,3.08,3.0,Yes,Yes,Not At Risk
ST11380,21,Male,Software Engineering,87.3,59.9,64.8,68.2,9.4,3.39,6.0,Yes,Yes,Not At Risk
ST05662,19,Female,Data Science,65.3,72.9,60.1,49.2,4.4,3.16,1.0,Yes,No,Not At Risk
ST06088,20,Male,IT,72.7,78.3,77.3,81.5,3.9,1.96,3.0,Yes,No,Not At Risk
ST04046,23,Female,Computer Science,100.0,87.7,47.4,46.5,4.4,3.21,5.0,Yes,Yes,Not At Risk
ST09254,25,Female,Software Engineering,100.0,51.4,61.6,67.0,3.2,3.66,7.0,Yes,No,Not At Risk
ST00772,21,Male,Software Engineering,71.5,69.6,91.5,69.4,1.2,4.0,2.0,Yes,No,Not At Risk
ST11020,23,Female,Computer Science,79.9,58.9,63.3,91.9,6.0,4.0,2.0,Yes,No,Not At Risk
ST07028,19,Female,Computer Science,90.2,61.1,69.0,77.7,3.2,3.76,2.0,Yes,Yes,Not At Risk
ST01780,21,Male,Computer Science,82.9,64.7,35.9,34.2,4.1,2.36,,Yes,No,Not At Risk
ST04794,21,Male,Data Science,77.6,71.6,47.5,36.6,2.8,2.74,5.0,Yes,Yes,At Risk
ST11568,24,Female,IT,75.4,46.6,86.4,58.9,11.0,3.63,4.0,Yes,Yes,At Risk
ST11129,24,Female,Computer Science,94.8,61.1,43.1,100.0,5.3,2.74,2.0,Yes,Yes,Not At Risk
ST00510,18,female,Computer Science,78.8,87.5,74.6,35.8,6.3,2.55,3.0,Yes,No,Not At Risk
ST10473,18,Female,IT,96.4,74.5,54.3,52.3,4.2,3.24,2.0,Yes,No,Not At Risk
ST06193,25,Female,IT,96.9,64.2,95.6,61.1,4.4,2.25,5.0,Yes,Yes,Not At Risk
ST06148,25,Female,Data Science,61.3,86.0,63.8,38.5,1.7,3.22,6.0,Yes,Yes,At Risk
ST01258,21,Female,Software Engineering,72.2,60.0,79.3,63.4,7.0,1.97,4.0,Yes,No,Not At Risk
ST09203,24,Female,Computer Science,100.0,82.5,71.1,94.2,5.5,3.71,5.0,Yes,Yes,Not At Risk
ST08235,19,Female,Computer Science,80.2,62.2,33.8,50.7,9.1,2.62,3.0,Yes,Yes,Not At Risk
ST02641,18,Female,Computer Science,84.9,55.0,33.8,42.1,11.9,3.4,3.0,Yes,No,Not At Risk
ST02217,22,Female,Computer Science,79.3,100.0,54.1,80.8,3.6,2.64,3.0,Yes,No,Not At Risk
ST10804,19,Female,IT,91.8,81.7,60.1,62.6,4.8,2.67,2.0,No,Yes,At Risk
ST06473,23,Male,Computer Science,85.3,81.1,62.8,77.7,8.2,3.07,1.0,Yes,Yes,Not At Risk
ST02542,21,Female,IT,82.1,57.4,72.0,81.6,10.8,3.57,6.0,Yes,No,Not At Risk
ST00371,25,Female,Computer Science,85.0,56.1,86.8,79.4,3.5,3.11,5.0,Yes,No,Not At Risk
ST11122,18,Female,IT,85.2,68.5,69.9,84.0,9.2,2.72,7.0,Yes,Yes,Not At Risk
ST02374,20,Male,IT,72.1,93.5,47.4,77.1,2.2,2.91,3.0,Yes,Yes,Not At Risk
ST04349,20,Male,Software Engineering,86.9,54.5,37.1,86.2,3.6,2.06,7.0,Yes,No,Not At Risk
ST07481,18,Female,Data Science,72.7,75.5,79.0,54.4,5.3,2.59,7.0,Yes,Yes,At Risk
ST06432,19,Female,Computer Science,88.3,84.3,90.6,45.7,5.4,3.78,4.0,Yes,Yes,Not At Risk
ST04181,23,Female,Data Science,66.9,58.2,69.3,33.9,7.2,2.65,7.0,Yes,Yes,At Risk
ST05131,25,Female,IT,77.0,66.9,62.3,67.0,3.1,2.82,4.0,Yes,Yes,Not At Risk
ST03967,21,Female,Data Science,90.4,74.9,50.7,56.2,2.4,0.97,7.0,Yes,Yes,Not At Risk
ST00314,25,Male,Software Engineering,66.8,63.1,65.6,81.3,8.2,3.28,,Yes,Yes,Not At Risk
ST06060,22,Male,Software Engineering,89.3,66.1,61.2,72.5,4.0,3.21,9.0,Yes,Yes,Not At Risk
ST08990,23,Female,Data Science,84.2,51.3,53.5,57.4,7.8,3.44,6.0,Yes,Yes,Not At Risk
ST09197,24,Male,Data Science,71.1,70.9,64.7,55.9,4.7,2.16,4.0,Yes,No,Not At Risk
ST04131,20,Male,Software Engineering,66.3,61.6,76.8,43.9,4.7,3.37,6.0,Yes,No,At Risk
ST05413,21,Female,IT,79.4,66.2,69.7,64.1,4.7,0.34,5.0,Yes,No,At Risk
